Ticker,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
INDUSINDBK,0.49866860448491385,0.5286753985812185,0.14018494089650366,0.2721310649211302,0.3609414471348578,0.2715497687063833,0.40602764058700774,0.4167607145951769,0.408101466830762,0.21326913307540146,0.3660993245243985,0.22767444389739241,0.06362341251847119,0.41074667619516125,0.11729089932515023,0.27839814922430417,0.3781483697337837,0.2040963117736454,0.42998428699834507,0.12795122076269436,0.26325013295622934,0.37752739562227267,0.1377446222963595,0.4008633126821824,1.0,0.16299006276592656,0.26310856701749097,0.4722739149594176,0.37611665073131245,0.48289532955129366,0.37355849517734696,0.2548640892143427,0.29993009514985464,0.5164575102453165,0.33993391177012006,0.41957305764015956,0.45284869817365864,0.2063923852853331,0.5137935223692329,0.4238469397700317,0.14433526044495099,0.36788059528695677,0.4036153504701188,0.46502334962605724,0.17124450278173506,0.14293354536793518,0.2845010882740285,0.23401107458726744,0.4143021777168491,0.3077689026833016
INFY,0.21951634731519123,0.28802647771049666,0.1108109580776532,0.17704050616537775,0.07734581695695938,0.08128846827859505,0.21130401217388312,0.18911809536156593,0.2738266889774377,0.27786898126680243,0.1474631908491069,0.22364776036373984,0.09819631779497717,0.181125189222729,0.2604479934175222,0.14709859944050743,0.2277312480788155,0.7177821786963884,0.1797249695114943,0.011037524425573318,0.18979303536559264,0.26444379965069237,0.21689105421017557,0.2468973472014795,0.16299006276592656,1.0,0.28977245318018807,0.25862677627374187,0.23459016877733452,0.29996296052218796,0.24606906901010636,0.09033693283691831,0.246630448284631,0.23328103297632782,0.2509279226463778,0.20315719328711157,0.26661715542294584,0.1588224167406317,0.2405008388892499,0.13900654409911137,0.1886933198143448,0.3953514288766988,0.26425596587095856,0.226778435840067,0.7316736178999054,0.6578191509832856,0.2596518655738691,0.20570014211813548,0.3344191623951164,0.6095935862785139
ITC,0.4090929752490681,0.4411873580793222,0.20723608876343325,0.3889232082496201,0.2784793575465613,0.26548293140561,0.286950578381228,0.3034858901300446,0.37344706839029734,0.24320674913149917,0.19306299222536788,0.4599589342111494,0.16815011829231874,0.3129956194469907,0.19528278396071713,0.32045958313524703,0.3375591179659149,0.3267492797232498,0.2989989597567284,0.09048834505178781,0.18796833137809665,0.287278211203112,0.37244467443198453,0.4012038658905241,0.26310856701749097,0.28977245318018807,1.0,0.39438260702971495,0.35279927006310985,0.35014677723562265,0.21026871711714165,0.1933757642098065,0.4855627142297012,0.36700719517593483,0.23394139551850915,0.24990161572789907,0.39134448688864554,0.21162043441711487,0.37740471629058575,0.23208710986567505,0.23035707842505848,0.4506784072183177,0.29413389990878375,0.31914244824727006,0.294880391570192,0.2751817726796273,0.3929859561076574,0.20556532969939467,0.42428239563414877,0.3637903732003864
JSWSTEEL,0.5243379041149158,0.5587924073108844,0.2957108742239103,0.41009161203079086,0.3608693841637716,0.3105649182842105,0.4201349467456833,0.3998718748991613,0.554350207710787,0.33506471621841927,0.38918258670351896,0.31674357191352587,0.19641265672133393,0.49596579535628615,0.2436180891152615,0.37110645379844587,0.5406700588935985,0.34321031815705194,0.4519442517121535,0.1358213181174478,0.28594485888169374,0.6598778359745019,0.19698037879873667,0.44301581309372134,0.4722739149594176,0.25862677627374187,0.39438260702971495,1.0,0.3816086073186997,0.5572992211452907,0.4266418361553968,0.2993335275569539,0.3341017817128166,0.5951976634511611,0.4724300394668887,0.5361009390528627,0.4986333799096218,0.19552820281447156,0.5148839730922296,0.436369570313453,0.29217009742345756,0.36638097008193626,0.4854739691469733,0.8200504327010555,0.301219445661148,0.3081977272488926,0.35465586353349804,0.30325528393093654,0.6229747218484881,0.45848647097277023
KOTAKBANK,0.3509473171178023,0.4260650034180922,0.15559449216076912,0.27322997506486435,0.31145343563439115,0.18126398249077053,0.24504369610004587,0.3241290723494291,0.3918186173321766,0.265727173373471,0.1418847970912871,0.34899189481640175,0.06701251003444078,0.29065389323000385,-0.05090250118106407,0.23292225727285087,0.2822045227194397,0.2542517937572375,0.47465959218409953,0.10302906895542503,0.21624896355782683,0.32921581492228685,0.23174395764447145,0.4863052342510855,0.37611665073131245,0.23459016877733452,0.35279927006310985,0.3816086073186997,1.0,0.37409777877311146,0.24046130617580425,0.1439185018360713,0.2909479485273426,0.35211234123232393,0.25713134070068755,0.3045825194441982,0.4230711887626217,0.23730007522378813,0.3683549921717004,0.262331907804325,0.12628785859660402,0.3453034114263895,0.27408148041689545,0.3394118448672264,0.23281403949832363,0.21125894128178138,0.20350330335842884,0.144414622209748,0.45113265978618655,0.37162349983390697
LT,0.6189508443384641,0.6571094471863318,0.25457101981856073,0.327200804273142,0.3509556549490332,0.2825750867356498,0.37240299551898054,0.37454763092089954,0.6892825877311378,0.27482344309636125,0.4665421109698042,0.25099930230820144,0.19230623109360184,0.5707821519392973,0.1355358812054208,0.33804000102421766,0.4076569200971789,0.3533198409354041,0.446553009873924,0.14214820682477156,0.29607691932541835,0.46722135528153835,0.08768161967044946,0.4843662546732986,0.48289532955129366,0.29996296052218796,0.35014677723562265,0.5572992211452907,0.37409777877311146,1.0,0.3597104448629792,0.23644123536243078,0.31505716711272463,0.6448362227680519,0.5562569140342516,0.5655006438123953,0.609052756819171,0.30393329182205775,0.5807872913874973,0.44199290213149695,0.20166025441642152,0.36019838592785963,0.452428978660924,0.5375737545225875,0.3408712663323937,0.2672434808356845,0.2844064590298529,0.23410678838747173,0.6078827307829175,0.460037973376241
M&M,0.31376916449214404,0.3167577770323812,0.24456689235297224,0.14457620872839314,0.2497010083031605,0.2935946123040528,0.3313918249622159,0.2557466855798628,0.3553816621902626,0.2602215138788981,0.27385772598334673,0.15538322910402905,0.18752225875044135,0.2992572305136112,0.21628979147416877,0.348771211802141,0.3026478683014533,0.23350350064250827,0.3365755272903411,0.18391441944763287,0.35820939741753605,0.2951635344096263,0.14885165190089855,0.3151352124357525,0.37355849517734696,0.24606906901010636,0.21026871711714165,0.4266418361553968,0.24046130617580425,0.3597104448629792,1.0,0.3740012683497839,0.24545025417534067,0.32673477350082525,0.29123268607974717,0.3059388348827115,0.3054625469828346,0.2036430661829483,0.31422567357452985,0.3692918258840391,0.28032103499364874,0.2036784197055516,0.4113040534791244,0.42647477034405634,0.20386515356371623,0.2167976757406277,0.29150358479040633,0.2677843464061894,0.4203595687966388,0.3117993148762277
MARUTI,0.21429098762064225,0.1631371266624074,0.15949390714301262,0.17314310885633902,0.24575132195615002,0.2758015068958399,0.3224723984729993,0.27276371195082916,0.09406050685812463,0.35034993629137345,0.27989647387461014,0.0944264814608779,0.04418506590767491,0.20318159880653458,0.12292225578574166,0.36933726789434235,0.2493166185458452,0.1356707696064709,0.18093299364386342,0.2857064660554341,0.23827921300073115,0.17517738761430685,0.12549752682493678,0.18208983017206126,0.2548640892143427,0.09033693283691831,0.1933757642098065,0.2993335275569539,0.1439185018360713,0.23644123536243078,0.3740012683497839,1.0,0.13520172301742556,0.1723130249778133,0.2739465876458978,0.20061066230997646,0.2819296334231678,0.29576108017041497,0.20041639978945192,0.2715280986200192,0.15381156538725074,0.09238048370241438,0.3040239376336324,0.32479455844819655,0.10934075372581582,0.10469030002085956,0.269631142327893,0.14980474882188827,0.22400481075507342,0.10604310756585618
NESTLEIND,0.3420631220445257,0.37612267971007807,0.2782541218975006,0.43954813695892275,0.1790195386056861,0.32848855120527215,0.26881287310775637,0.2754811868611121,0.36177239088387764,0.0774365543648722,0.09494647571825418,0.6112291200775651,0.14728777508847707,0.19772856821645066,0.23107524426285914,0.2074109835533551,0.37251785563367806,0.3437781131730166,0.2731431721212498,-0.037838740270900284,0.37997226813859136,0.3838299317514714,0.5250878168631621,0.28511323608328604,0.29993009514985464,0.246630448284631,0.4855627142297012,0.3341017817128166,0.2909479485273426,0.31505716711272463,0.24545025417534067,0.13520172301742556,1.0,0.3377386051133062,0.1087347505734663,0.28763923232719196,0.34598827713675334,0.17522521463113455,0.2692057988097558,0.14507115225878414,0.22097481229810237,0.5690539635789037,0.3053828945180138,0.27343526640451116,0.3424138811847044,0.18171917679401445,0.3328140042971127,0.23866170224515387,0.5396872258696774,0.4215153490027413
NTPC,0.6630461419100212,0.737084785343367,0.2205711042628354,0.36092336585296797,0.37915489161162597,0.35658045601630994,0.36878559374008724,0.34422414085140296,0.7314929360194,0.3166421241798109,0.5711989798032505,0.26221981895404356,0.1186773013993095,0.673820039479653,0.1993577018044346,0.29527949862420766,0.447191471867547,0.33898012176002335,0.470159045667284,0.05967132889699677,0.250632539599805,0.5241956823738495,0.06440358923701069,0.44386370452027907,0.5164575102453165,0.23328103297632782,0.36700719517593483,0.5951976634511611,0.35211234123232393,0.6448362227680519,0.32673477350082525,0.1723130249778133,0.3377386051133062,1.0,0.6346741975781823,0.7697155148254897,0.6316760522578166,0.19664472147857676,0.6706199126714177,0.4542840653010779,0.26120087600925557,0.40563324321389976,0.5387254330560814,0.591336907595092,0.29305093759848205,0.26235571061200036,0.38279396247438713,0.2820453633341833,0.6395365714786132,0.4120206048280318
ONGC,0.5257972869239691,0.5583066527402908,0.18242883723719133,0.16744717484713256,0.33287845271903427,0.23717955343888059,0.32793683509273863,0.3364003493925375,0.5562707603137053,0.3404464414659627,0.6112565696088809,0.0914389448489753,0.036186608284008215,0.6742257294495673,0.2059238231691258,0.2557728084153777,0.3553295312359246,0.2635294164622401,0.3040371685946914,0.19440605806332367,0.2291954622003465,0.43660642855191817,0.00476054626154117,0.2898781231897032,0.33993391177012006,0.2509279226463778,0.23394139551850915,0.4724300394668887,0.25713134070068755,0.5562569140342516,0.29123268607974717,0.2739465876458978,0.1087347505734663,0.6346741975781823,1.0,0.5357876006714171,0.5641411504755774,0.2707754921647755,0.5840730449496947,0.46479672787017917,0.24169665752978498,0.22881279013711658,0.4839022983129812,0.5246644254438022,0.20414614555532873,0.24921262152286555,0.22995375513564356,0.24201123785554127,0.4256312575807022,0.32923915903277523
POWERGRID,0.5070879706001854,0.6166336470700811,0.23137195991339274,0.24341962139494935,0.3171086236157973,0.3125110556603685,0.3124671257601354,0.28727638489304236,0.6528128737085751,0.29538709374518113,0.5253126233108443,0.13440447951460374,0.15459790172686552,0.6031732863718542,0.18441916055771915,0.26153408195788913,0.4076096925774351,0.28294186714646036,0.4293857615938254,-0.021122091910553684,0.2257922042423978,0.5110104800349712,0.022500096389698722,0.39074035779330896,0.41957305764015956,0.20315719328711157,0.24990161572789907,0.5361009390528627,0.3045825194441982,0.5655006438123953,0.3059388348827115,0.20061066230997646,0.28763923232719196,0.7697155148254897,0.5357876006714171,1.0,0.5645714561080044,0.13070732467471222,0.5785595260754998,0.38621759319847515,0.2850797447617746,0.3336545224935698,0.464597340841434,0.5634590983028164,0.25283671561747595,0.2292112816446567,0.263978310604013,0.2540741028582334,0.5609486851501124,0.3500396919057728
RELIANCE,0.6015992394842428,0.6332708888543566,0.25363907474719355,0.38846786096045843,0.4453056274625549,0.36621048074822815,0.3972555792435185,0.41984817912934247,0.5898383008767165,0.32746256607769525,0.4705803331317247,0.2650334390491873,0.08420645665334692,0.5665755233933345,0.17504794193588252,0.3671076135468616,0.44330739488632187,0.4006110809747724,0.39179207675314065,0.12711630988678702,0.3250183946777809,0.4461907324808455,0.15398355032153657,0.46638883566686373,0.45284869817365864,0.26661715542294584,0.39134448688864554,0.4986333799096218,0.4230711887626217,0.609052756819171,0.3054625469828346,0.2819296334231678,0.34598827713675334,0.6316760522578166,0.5641411504755774,0.5645714561080044,1.0,0.2731429485512053,0.6126498681348435,0.44817762770733116,0.308387157941778,0.3633171750418623,0.4898900756302425,0.5062823737452397,0.3566319107108411,0.31230910911377335,0.3782953264759614,0.32739047425936135,0.6060672011460393,0.4791018618467186
SBILIFE,0.25673814709918974,0.23082614771283025,0.1569206601597794,0.19794515291857462,0.1675740430311981,0.16832379956597546,0.4133181850097644,0.34472415642422644,0.16955472653912193,0.22600042860871702,0.23646836760410242,0.1012264119483669,0.11846857263106321,0.23818060088728346,0.19999369044696305,0.3238603747511389,0.21480502902392082,0.1959714093025723,0.18362715670589075,0.5850073256466287,0.1967812991668318,0.1413396756185795,0.27630059631928416,0.17461810413198026,0.2063923852853331,0.1588224167406317,0.21162043441711487,0.19552820281447156,0.23730007522378813,0.30393329182205775,0.2036430661829483,0.29576108017041497,0.17522521463113455,0.19664472147857676,0.2707754921647755,0.13070732467471222,0.2731429485512053,1.0,0.24496633780650473,0.35367783387177903,0.15400026729290262,0.1832551601575763,0.21025247009074827,0.221372908916838,0.16529056437665085,0.1377385952501233,0.19613182926701395,0.1792628116832204,0.18796242226570556,0.23017291747985844
SBIN,0.6463848599670187,0.6840091924787863,0.20968600329835788,0.22636051314221148,0.5005278181203027,0.26881507052923653,0.39653946240293947,0.3990454170060335,0.6747268420505624,0.2541533821044161,0.5095508447226238,0.18022817749108902,0.05552547760813703,0.5810866864972808,0.13443350502173734,0.32768515265320136,0.4638866348425467,0.34505009147997623,0.45055122679339576,0.09387276240079653,0.23242857634113145,0.464936431277682,0.029603407294393518,0.5664801584069084,0.5137935223692329,0.2405008388892499,0.37740471629058575,0.5148839730922296,0.3683549921717004,0.5807872913874973,0.31422567357452985,0.20041639978945192,0.2692057988097558,0.6706199126714177,0.5840730449496947,0.5785595260754998,0.6126498681348435,0.24496633780650473,1.0,0.5003896631774093,0.1516546175949435,0.31817271975890654,0.47929279243491696,0.5390556059859842,0.2869911947980892,0.2448739438889963,0.2730292066130603,0.31845804892325663,0.559890634798413,0.4084936301903883
SHRIRAMFIN,0.43658849152615403,0.4647555234795987,0.25615376410472646,0.23019148842316342,0.44751773205840345,0.29742836860494176,0.4808054458534037,0.4586212436878273,0.43051000303356646,0.33832200406697915,0.4122480407202844,0.13461157309406666,0.09481147909835558,0.4218349337137984,0.1736595782636211,0.3373450155977513,0.3659694991060173,0.21339422852226783,0.3360637905508034,0.32197269204586654,0.27957793127739744,0.3139750132843603,0.035104460027139614,0.4393609008725599,0.4238469397700317,0.13900654409911137,0.23208710986567505,0.436369570313453,0.262331907804325,0.44199290213149695,0.3692918258840391,0.2715280986200192,0.14507115225878414,0.4542840653010779,0.46479672787017917,0.38621759319847515,0.44817762770733116,0.35367783387177903,0.5003896631774093,1.0,0.21039738583342038,0.19878861851563936,0.3584338218047047,0.463238644696586,0.1390739845322922,0.20296040309137686,0.26931589606450496,0.22288965878355063,0.4315333106375378,0.2911956948961886
SUNPHARMA,0.22160168283819331,0.2590444270734087,0.29993097205458846,0.24636324265074444,0.1730932566245344,0.19543938328180485,0.21257377585320444,0.1463582086543602,0.20851723668347447,0.25131263062559117,0.20627080738485598,0.2305401988941049,0.43146281784631285,0.21324170898768524,0.43680719474012053,0.1826732725907348,0.2496542269326985,0.20787602625214321,0.11634881450698877,0.14044792087864083,0.25370587945263984,0.27938173829125074,0.09052032970465938,0.2401699876811869,0.14433526044495099,0.1886933198143448,0.23035707842505848,0.29217009742345756,0.12628785859660402,0.20166025441642152,0.28032103499364874,0.15381156538725074,0.22097481229810237,0.26120087600925557,0.24169665752978498,0.2850797447617746,0.308387157941778,0.15400026729290262,0.1516546175949435,0.21039738583342038,1.0,0.21863539446757987,0.3186766589784792,0.2837052499591571,0.19442741111506254,0.183389275407759,0.23442637343334094,0.2798147575426565,0.29309747280963766,0.2375679019516285
TATACONSUM,0.4229213017309296,0.47292469419869143,0.174502332216803,0.40151063435671164,0.17770720896525768,0.32436469715994287,0.2656049302568337,0.25304677954569027,0.4241726275786564,0.21190473590074688,0.20070324168827092,0.5331253993004835,0.12318122673205663,0.33847989582455884,0.12368729207238303,0.22649039015771444,0.3742559136233189,0.4105359202062062,0.2854239749198416,0.05779157276005534,0.3309778239226863,0.39113361889213477,0.46626407905345907,0.28350273604319337,0.36788059528695677,0.3953514288766988,0.4506784072183177,0.36638097008193626,0.3453034114263895,0.36019838592785963,0.2036784197055516,0.09238048370241438,0.5690539635789037,0.40563324321389976,0.22881279013711658,0.3336545224935698,0.3633171750418623,0.1832551601575763,0.31817271975890654,0.19878861851563936,0.21863539446757987,1.0,0.32137821319527105,0.3426237509765723,0.44906488439528947,0.3201298244573602,0.3861894135122415,0.25099974304842537,0.48054761108220123,0.4616989428921624
TATAMOTORS,0.47095401053488345,0.4892535217808984,0.2467640592250629,0.22236658252517835,0.2710756535261659,0.3942017382833206,0.25754062100111164,0.2266771391733906,0.49966287284009875,0.23828355567257667,0.462044629070883,0.2381774183125752,0.094917425882827,0.4854082270317432,0.20724575893947025,0.3554202035732654,0.4030563708926689,0.36704509146091296,0.3402760831646337,0.09404317816874627,0.3789974165781999,0.47749020379144885,0.1471936250647009,0.31584566592601654,0.4036153504701188,0.26425596587095856,0.29413389990878375,0.4854739691469733,0.27408148041689545,0.452428978660924,0.4113040534791244,0.3040239376336324,0.3053828945180138,0.5387254330560814,0.4839022983129812,0.464597340841434,0.4898900756302425,0.21025247009074827,0.47929279243491696,0.3584338218047047,0.3186766589784792,0.32137821319527105,1.0,0.5692737665860802,0.35925381426774067,0.33999575713527214,0.3289545526036067,0.27146955676822515,0.5028481908767357,0.4418190080428432
TATASTEEL,0.5152873422326146,0.553719088053672,0.2746905284442223,0.3498948566548855,0.38041891434445124,0.36653336030500727,0.45617952217583135,0.40002639631309245,0.5736934257023134,0.2852193594866231,0.4878050336243881,0.21753358670127712,0.16679279043103154,0.584857405821648,0.21192582933456638,0.3425509493307428,0.5010159987914511,0.33941675411878386,0.4680301905462575,0.17713920879874856,0.34252717260590515,0.6604683424909035,0.1325819761789629,0.41536598602320834,0.46502334962605724,0.226778435840067,0.31914244824727006,0.8200504327010555,0.3394118448672264,0.5375737545225875,0.42647477034405634,0.32479455844819655,0.27343526640451116,0.591336907595092,0.5246644254438022,0.5634590983028164,0.5062823737452397,0.221372908916838,0.5390556059859842,0.463238644696586,0.2837052499591571,0.3426237509765723,0.5692737665860802,1.0,0.31781446494314813,0.31336486853558093,0.3315279203956866,0.25790139038490767,0.5593362242273034,0.41286899869476223
TCS,0.2670535713223976,0.3257604506915438,0.1484257852037447,0.26673859503346675,0.13213052718327387,0.1687005624235347,0.19572821415605363,0.1777052262495896,0.31312624747385226,0.18744084647479894,0.22014879268104104,0.27656656823662257,0.14001151123090438,0.21935974519574467,0.25761231485638114,0.2107055828210436,0.2645732660622419,0.6924472605348747,0.17503290194864618,0.005117640124575793,0.24089471032856055,0.3180563333535495,0.23221217566433328,0.2685772877368922,0.17124450278173506,0.7316736178999054,0.294880391570192,0.301219445661148,0.23281403949832363,0.3408712663323937,0.20386515356371623,0.10934075372581582,0.3424138811847044,0.29305093759848205,0.20414614555532873,0.25283671561747595,0.3566319107108411,0.16529056437665085,0.2869911947980892,0.1390739845322922,0.19442741111506254,0.44906488439528947,0.35925381426774067,0.31781446494314813,1.0,0.597221485322975,0.21610987758134007,0.19903795703710758,0.4191048433634501,0.6811132440954383
TECHM,0.2190020112093215,0.24293759354817643,0.14917963245885618,0.21152416258525156,0.14914380506304248,0.12142470430177983,0.16412107283406963,0.15584128499935898,0.29206246866775065,0.2535790491297788,0.21721703960139824,0.2163713543932471,0.07290244799315479,0.22006352485545966,0.23255218742269448,0.21984975254332326,0.20339623204077567,0.568142130691042,0.2689463472874088,0.05147787670500462,0.16331986578551785,0.29640895555038466,0.18351590146703514,0.20419705606711158,0.14293354536793518,0.6578191509832856,0.2751817726796273,0.3081977272488926,0.21125894128178138,0.2672434808356845,0.2167976757406277,0.10469030002085956,0.18171917679401445,0.26235571061200036,0.24921262152286555,0.2292112816446567,0.31230910911377335,0.1377385952501233,0.2448739438889963,0.20296040309137686,0.183389275407759,0.3201298244573602,0.33999575713527214,0.31336486853558093,0.597221485322975,1.0,0.27008432680155026,0.1932785338181922,0.3483107186023569,0.6144291402864344
TITAN,0.349906556499215,0.3631457653432268,0.2617362191573563,0.345590048482734,0.16471464984829007,0.25857086139679436,0.2946515090405422,0.2737120083240224,0.24751391081861102,0.26995731549505797,0.272697241597391,0.15561219490567438,0.11452532008997679,0.2872315735007081,0.12986153478858786,0.2980305669982421,0.3984073746100911,0.2718085854633628,0.245283416176737,0.15199241836051205,0.34284008155443324,0.31276678220413495,0.24652327348957115,0.19741235755193912,0.2845010882740285,0.2596518655738691,0.3929859561076574,0.35465586353349804,0.20350330335842884,0.2844064590298529,0.29150358479040633,0.269631142327893,0.3328140042971127,0.38279396247438713,0.22995375513564356,0.263978310604013,0.3782953264759614,0.19613182926701395,0.2730292066130603,0.26931589606450496,0.23442637343334094,0.3861894135122415,0.3289545526036067,0.3315279203956866,0.21610987758134007,0.27008432680155026,1.0,0.22226164249421318,0.4278220533913026,0.3306712883708432
TRENT,0.2607358101356908,0.2725683169686473,0.10393714257762805,0.2892890185724373,0.19368207882163285,0.27085312742950146,0.20240882966203946,0.24759604794762702,0.33128417649425307,0.2458299430507035,0.23370344109966085,0.10858321665154039,0.1482032153720202,0.31314982241741895,0.19014293020556414,0.2593402393725041,0.2697472671643275,0.27422298481372437,0.172845363723349,0.15489935676053387,0.2539150107357986,0.32210345298505116,0.11706618994932254,0.17004827122529256,0.23401107458726744,0.20570014211813548,0.20556532969939467,0.30325528393093654,0.144414622209748,0.23410678838747173,0.2677843464061894,0.14980474882188827,0.23866170224515387,0.2820453633341833,0.24201123785554127,0.2540741028582334,0.32739047425936135,0.1792628116832204,0.31845804892325663,0.22288965878355063,0.2798147575426565,0.25099974304842537,0.27146955676822515,0.25790139038490767,0.19903795703710758,0.1932785338181922,0.22226164249421318,1.0,0.35320913768181783,0.22497285411869314
ULTRACEMCO,0.5596867243709954,0.6244308559387135,0.3152183788155319,0.4415180807344721,0.3768690480896353,0.362378655236369,0.3923858847676235,0.42027716075281857,0.6439969795231607,0.28285155917907256,0.39547019828003394,0.3996912487401317,0.17218703006103903,0.44842852056108934,0.26183845730828215,0.31806633247792865,0.5960813083047115,0.40936681778915973,0.48796102233752714,0.040061756787101804,0.39134631783636203,0.504248050250715,0.25801121939669036,0.5091505622169924,0.4143021777168491,0.3344191623951164,0.42428239563414877,0.6229747218484881,0.45113265978618655,0.6078827307829175,0.4203595687966388,0.22400481075507342,0.5396872258696774,0.6395365714786132,0.4256312575807022,0.5609486851501124,0.6060672011460393,0.18796242226570556,0.559890634798413,0.4315333106375378,0.29309747280963766,0.48054761108220123,0.5028481908767357,0.5593362242273034,0.4191048433634501,0.3483107186023569,0.4278220533913026,0.35320913768181783,1.0,0.5132422312405626
WIPRO,0.4300923324256008,0.46959973802068694,0.2613251597391454,0.2879722281727548,0.23617163848489167,0.26267347200511465,0.2785319500990734,0.26356820905782696,0.45338229681810854,0.22126730546165257,0.2557061983957998,0.3293527182988709,0.14055249466882044,0.36135704156802645,0.2686017567705694,0.31297028980419117,0.34238198013180493,0.6770374475665829,0.34376663833510795,0.04951967730822591,0.301272747227714,0.420596538286602,0.2577619467517512,0.3574776593843473,0.3077689026833016,0.6095935862785139,0.3637903732003864,0.45848647097277023,0.37162349983390697,0.460037973376241,0.3117993148762277,0.10604310756585618,0.4215153490027413,0.4120206048280318,0.32923915903277523,0.3500396919057728,0.4791018618467186,0.23017291747985844,0.4084936301903883,0.2911956948961886,0.2375679019516285,0.4616989428921624,0.4418190080428432,0.41286899869476223,0.6811132440954383,0.6144291402864344,0.3306712883708432,0.22497285411869314,0.5132422312405626,1.0
